2021-11-11 00:02:01.914 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-11-11 18:21:48.754 [http-nio-8671-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-11-11 18:21:48.755 [http-nio-8671-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-11-11 18:21:48.758 [http-nio-8671-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2021-11-11 20:29:11.361 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2h7m35s260ms850탎).
2021-11-11 20:29:11.649 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.clients.FetchSessionHandler - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Error sending fetch request (sessionId=536730588, epoch=310) to node 0:
org.apache.kafka.common.errors.DisconnectException: null
2021-11-11 20:29:11.652 [kafka-coordinator-heartbeat-thread | auditTrailGroup] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Group coordinator 3.109.70.22:9092 (id: 2147483647 rack: null) is unavailable or invalid due to cause: null.isDisconnected: true. Rediscovery will be attempted.
2021-11-11 20:29:11.654 [kafka-coordinator-heartbeat-thread | auditTrailGroup] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Group coordinator 3.109.70.22:9092 (id: 2147483647 rack: null) is unavailable or invalid due to cause: null.isDisconnected: true. Rediscovery will be attempted.
2021-11-11 20:29:11.654 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.clients.FetchSessionHandler - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Error sending fetch request (sessionId=440428022, epoch=310) to node 0:
org.apache.kafka.common.errors.DisconnectException: null
2021-11-11 20:29:11.723 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Discovered group coordinator 3.109.70.22:9092 (id: 2147483647 rack: null)
2021-11-11 20:29:11.723 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Discovered group coordinator 3.109.70.22:9092 (id: 2147483647 rack: null)
2021-11-11 20:29:11.726 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Discovered group coordinator 3.109.70.22:9092 (id: 2147483647 rack: null)
2021-11-11 20:29:11.728 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Discovered group coordinator 3.109.70.22:9092 (id: 2147483647 rack: null)
2021-11-11 20:29:11.792 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Attempt to heartbeat with Generation{generationId=73, memberId='consumer-auditTrailGroup-2-a9401b32-8755-4222-b5f8-165943407636', protocol='range'} and group instance id Optional.empty failed due to UNKNOWN_MEMBER_ID, resetting generation
2021-11-11 20:29:11.793 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Giving away all assigned partitions as lost since generation has been reset,indicating that consumer is no longer part of the group
2021-11-11 20:29:11.793 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Lost previously assigned partitions test-0
2021-11-11 20:29:11.794 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions lost: [test-0]
2021-11-11 20:29:11.794 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions revoked: [test-0]
2021-11-11 20:29:11.794 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Attempt to heartbeat with Generation{generationId=73, memberId='consumer-auditTrailGroup-1-032fff66-15f2-4544-a032-479c568536ef', protocol='range'} and group instance id Optional.empty failed due to UNKNOWN_MEMBER_ID, resetting generation
2021-11-11 20:29:11.795 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Giving away all assigned partitions as lost since generation has been reset,indicating that consumer is no longer part of the group
2021-11-11 20:29:11.795 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] (Re-)joining group
2021-11-11 20:29:11.796 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Lost previously assigned partitions cosmetize-v2-analytics-0
2021-11-11 20:29:11.796 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions lost: [cosmetize-v2-analytics-0]
2021-11-11 20:29:11.796 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions revoked: [cosmetize-v2-analytics-0]
2021-11-11 20:29:11.796 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] (Re-)joining group
2021-11-11 20:29:11.819 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] (Re-)joining group
2021-11-11 20:29:11.819 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] (Re-)joining group
2021-11-11 20:29:11.843 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Successfully joined group with generation Generation{generationId=75, memberId='consumer-auditTrailGroup-1-f4b8053a-6264-477a-bf14-60e9e9ca1208', protocol='range'}
2021-11-11 20:29:11.843 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Successfully joined group with generation Generation{generationId=75, memberId='consumer-auditTrailGroup-2-9e292b76-812f-46b8-a75a-25f0246da527', protocol='range'}
2021-11-11 20:29:12.275 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Finished assignment for group at generation 75: {consumer-auditTrailGroup-2-9e292b76-812f-46b8-a75a-25f0246da527=Assignment(partitions=[test-0]), consumer-auditTrailGroup-1-f4b8053a-6264-477a-bf14-60e9e9ca1208=Assignment(partitions=[cosmetize-v2-analytics-0])}
2021-11-11 20:29:12.307 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Successfully synced group in generation Generation{generationId=75, memberId='consumer-auditTrailGroup-2-9e292b76-812f-46b8-a75a-25f0246da527', protocol='range'}
2021-11-11 20:29:12.307 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Successfully synced group in generation Generation{generationId=75, memberId='consumer-auditTrailGroup-1-f4b8053a-6264-477a-bf14-60e9e9ca1208', protocol='range'}
2021-11-11 20:29:12.307 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Notifying assignor about the new Assignment(partitions=[test-0])
2021-11-11 20:29:12.308 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Adding newly assigned partitions: test-0
2021-11-11 20:29:12.307 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Notifying assignor about the new Assignment(partitions=[cosmetize-v2-analytics-0])
2021-11-11 20:29:12.309 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Adding newly assigned partitions: cosmetize-v2-analytics-0
2021-11-11 20:29:12.370 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Setting offset for partition test-0 to the committed offset FetchPosition{offset=0, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[3.109.70.22:9092 (id: 0 rack: null)], epoch=0}}
2021-11-11 20:29:12.370 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Setting offset for partition cosmetize-v2-analytics-0 to the committed offset FetchPosition{offset=30, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[3.109.70.22:9092 (id: 0 rack: null)], epoch=0}}
2021-11-11 20:29:12.372 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions assigned: [test-0]
2021-11-11 20:29:12.373 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions assigned: [cosmetize-v2-analytics-0]
2021-11-11 20:31:24.653 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-11-11 20:36:24.663 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-11-11 20:41:24.672 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-11-11 20:45:46.285 [SpringApplicationShutdownHook] INFO  o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application CARRIER-LABEL-SERVICE with eureka with status DOWN
2021-11-11 20:45:46.286 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1636643746286, current=DOWN, previous=UP]
2021-11-11 20:45:46.288 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_CARRIER-LABEL-SERVICE/DESKTOP-1GRSHQ9:carrier-label-service:8671: registering service...
2021-11-11 20:45:46.330 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient - DiscoveryClient_CARRIER-LABEL-SERVICE/DESKTOP-1GRSHQ9:carrier-label-service:8671 - registration status: 204
2021-11-11 20:45:49.511 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Revoke previously assigned partitions test-0
2021-11-11 20:45:49.511 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Revoke previously assigned partitions cosmetize-v2-analytics-0
2021-11-11 20:45:49.512 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions revoked: [test-0]
2021-11-11 20:45:49.512 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - auditTrailGroup: partitions revoked: [cosmetize-v2-analytics-0]
2021-11-11 20:45:49.513 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Member consumer-auditTrailGroup-2-9e292b76-812f-46b8-a75a-25f0246da527 sending LeaveGroup request to coordinator 3.109.70.22:9092 (id: 2147483647 rack: null) due to the consumer unsubscribed from all topics
2021-11-11 20:45:49.513 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.AbstractCoordinator - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Member consumer-auditTrailGroup-1-f4b8053a-6264-477a-bf14-60e9e9ca1208 sending LeaveGroup request to coordinator 3.109.70.22:9092 (id: 2147483647 rack: null) due to the consumer unsubscribed from all topics
2021-11-11 20:45:49.528 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-auditTrailGroup-2, groupId=auditTrailGroup] Unsubscribed all topics or patterns and assigned partitions
2021-11-11 20:45:49.528 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-auditTrailGroup-1, groupId=auditTrailGroup] Unsubscribed all topics or patterns and assigned partitions
2021-11-11 20:45:49.559 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics - Metrics scheduler closed
2021-11-11 20:45:49.559 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.metrics.Metrics - Metrics scheduler closed
2021-11-11 20:45:49.559 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics - Closing reporter org.apache.kafka.common.metrics.JmxReporter
2021-11-11 20:45:49.559 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.metrics.Metrics - Closing reporter org.apache.kafka.common.metrics.JmxReporter
2021-11-11 20:45:49.560 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.metrics.Metrics - Metrics reporters closed
2021-11-11 20:45:49.560 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.metrics.Metrics - Metrics reporters closed
2021-11-11 20:45:49.585 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.kafka.common.utils.AppInfoParser - App info kafka.consumer for consumer-auditTrailGroup-1 unregistered
2021-11-11 20:45:49.585 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.a.kafka.common.utils.AppInfoParser - App info kafka.consumer for consumer-auditTrailGroup-2 unregistered
2021-11-11 20:45:49.586 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer$ListenerConsumer - auditTrailGroup: Consumer stopped
2021-11-11 20:45:49.586 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer$ListenerConsumer - auditTrailGroup: Consumer stopped
2021-11-11 20:45:49.641 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-11-11 20:45:49.686 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2021-11-11 20:45:49.741 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2021-11-11 20:45:49.745 [SpringApplicationShutdownHook] INFO  c.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
